new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
0,0,4,4,24,44,24,-nan(ind),-nan(ind),4,49,44,49,-nan(ind),1,drawn_seg 
1,3,4,60,84,80,104,-nan(ind),-nan(ind),60,96,68,104,-nan(ind),1,drawn_seg 
2,2,3,4,64,44,104,-nan(ind),-nan(ind),4,104,44,64,-nan(ind),1,drawn_seg 
3,1,3,60,44,84,4,-nan(ind),-nan(ind),72,24,72,24,-nan(ind),1,drawn_seg 
