new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
11,11,0,10,200,0,200,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
10,10,4,0,200,2.92893,207.071,#NAME?,#NAME?,-5,200,-0.606602,210.607,#NAME?,0,travel 
11,11,0,2.92893,207.071,10,200,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
11,14,0,10,200,100,110,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
12,12,0,100,110,107.071,102.929,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
11,11,4,107.071,102.929,110,160,#NAME?,#NAME?,110.607,99.3934,105,160,#NAME?,0,travel 
12,12,0,110,160,120,160,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
12,11,0,120,160,160,160,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
12,12,0,160,160,170,160,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
12,12,4,170,160,144.472,208.944,#NAME?,#NAME?,175,160,146.708,213.416,#NAME?,0,travel 
13,13,0,144.472,208.944,140,200,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
13,10,0,140,200,120,160,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
13,13,0,120,160,115.528,151.056,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
13,13,4,115.528,151.056,2.92893,102.929,#NAME?,#NAME?,113.292,146.584,-0.606602,99.3934,#NAME?,0,travel 
14,14,0,2.92893,102.929,10,110,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
14,12,0,10,110,100,200,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
15,15,0,100,200,107.071,207.071,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,travel 
