new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
12,12,0,88,348.5,100,348.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
12,4,0,100,348.5,265,348.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
12,12,0,265,348.5,277,348.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
12,12,4,277,348.5,265,336.5,#NAME?,#NAME?,282,348.5,265,331.5,#NAME?,0,travel 
13,13,0,265,336.5,265,348.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
13,5,0,265,348.5,265,751.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
13,13,0,265,751.5,265,763.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
13,13,4,265,763.5,277,751.5,#NAME?,#NAME?,265,768.5,282,751.5,#NAME?,0,travel 
14,14,0,277,751.5,265,751.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
14,6,0,265,751.5,100,751.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
14,14,0,100,751.5,88,751.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
14,14,4,88,751.5,100,763.5,#NAME?,#NAME?,83,751.5,100,768.5,#NAME?,0,travel 
15,15,0,100,763.5,100,751.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
15,7,0,100,751.5,100,348.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
16,16,0,100,348.5,100,336.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
15,15,4,100,336.5,70,501.5,#NAME?,#NAME?,100,331.5,70,496.5,#NAME?,0,travel 
16,16,0,70,501.5,70,513.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
16,21,0,70,513.5,70,586.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
17,17,0,70,586.5,70,598.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
16,16,4,70,598.5,58,586.5,#NAME?,#NAME?,70,603.5,53,586.5,#NAME?,0,travel 
17,17,0,58,586.5,70,586.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
17,22,0,70,586.5,100,586.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
18,18,0,100,586.5,112,586.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
17,17,4,112,586.5,112,513.5,#NAME?,#NAME?,117,586.5,117,513.5,#NAME?,0,travel 
18,18,0,112,513.5,100,513.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
18,20,0,100,513.5,70,513.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
19,19,0,70,513.5,58,513.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
18,18,4,58,513.5,700,88,#NAME?,#NAME?,53,513.5,700,83,#NAME?,0,travel 
19,19,0,700,88,700,100,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
19,11,0,700,100,700,1000,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
20,20,0,700,1000,700,1012,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
19,19,4,700,1012,1233,641.5,#NAME?,#NAME?,700,1017,1228,641.5,#NAME?,0,travel 
20,20,0,1233,641.5,1245,641.5,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
