new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
11,11,0,1300,641.5,1300,642.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
10,10,4,1300,642.5,1350,641.5,-nan(ind),-nan(ind),1300,1691.5,53800,641.5,-nan(ind),0,travel 
11,11,0,1350,641.5,1300,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
11,18,0,1300,641.5,1245,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
12,12,0,1245,641.5,1244,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
11,11,4,1244,641.5,1245,691.5,-nan(ind),-nan(ind),195,641.5,1245,53141.5,-nan(ind),0,travel 
12,12,0,1245,691.5,1245,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
12,19,0,1245,641.5,1245,458.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
12,12,0,1245,458.5,1245,457.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
12,12,4,1245,457.5,1300,50,-nan(ind),-nan(ind),1245,-591.5,1300,-52400,-nan(ind),0,travel 
13,13,0,1300,50,1300,100,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
13,1,0,1300,100,1300,1000,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
13,13,0,1300,1000,1300,1001,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
13,13,4,1300,1001,1350,1000,-nan(ind),-nan(ind),1300,2050,53800,1000,-nan(ind),0,travel 
14,14,0,1350,1000,1300,1000,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
14,2,0,1300,1000,100,1000,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
14,14,0,100,1000,99,1000,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
14,14,4,99,1000,100,1050,-nan(ind),-nan(ind),-950,1000,100,53500,-nan(ind),0,travel 
15,15,0,100,1050,100,1000,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
15,3,0,100,1000,100,100,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
16,16,0,100,100,100,99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
15,15,4,100,99,265,298.5,-nan(ind),-nan(ind),100,-950,265,-52151.5,-nan(ind),0,travel 
16,16,0,265,298.5,265,348.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
16,5,0,265,348.5,265,751.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
17,17,0,265,751.5,265,752.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
16,16,4,265,752.5,315,751.5,-nan(ind),-nan(ind),265,1801.5,52765,751.5,-nan(ind),0,travel 
17,17,0,315,751.5,265,751.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
17,6,0,265,751.5,100,751.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
18,18,0,100,751.5,99,751.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
17,17,4,99,751.5,100,801.5,-nan(ind),-nan(ind),-950,751.5,100,53251.5,-nan(ind),0,travel 
18,18,0,100,801.5,100,751.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
18,7,0,100,751.5,100,348.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
18,18,0,100,348.5,100,347.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
18,18,4,100,347.5,50,348.5,-nan(ind),-nan(ind),100,-701.5,-52400,348.5,-nan(ind),0,travel 
19,19,0,50,348.5,100,348.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
19,4,0,100,348.5,265,348.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
20,20,0,265,348.5,266,348.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
19,19,4,266,348.5,155,408.5,-nan(ind),-nan(ind),1315,348.5,155,-52041.5,-nan(ind),0,travel 
20,20,0,155,408.5,155,458.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
20,13,0,155,458.5,155,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
21,21,0,155,641.5,155,642.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
20,20,4,155,642.5,205,641.5,-nan(ind),-nan(ind),155,1691.5,52655,641.5,-nan(ind),0,travel 
21,21,0,205,641.5,155,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
21,14,0,155,641.5,100,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
22,22,0,100,641.5,99,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
21,21,4,99,641.5,100,691.5,-nan(ind),-nan(ind),-950,641.5,100,53141.5,-nan(ind),0,travel 
22,22,0,100,691.5,100,641.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
22,15,0,100,641.5,100,458.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
22,22,0,100,458.5,100,457.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
22,22,4,100,457.5,50,458.5,-nan(ind),-nan(ind),100,-591.5,-52400,458.5,-nan(ind),0,travel 
23,23,0,50,458.5,100,458.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
23,12,0,100,458.5,155,458.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
23,23,0,155,458.5,156,458.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
23,23,4,156,458.5,700,50,-nan(ind),-nan(ind),1205,458.5,700,-52400,-nan(ind),0,travel 
24,24,0,700,50,700,100,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,pre-pattern 
24,20,0,700,100,700,1000,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),1,drawn_seg 
25,25,0,700,1000,700,1001,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),0,post-pattern 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,travel 
